,RMSE,Ensemble,Split,Name
35,0.8652882355139409,inv_rmse_weights,Test,Best in Test
36,0.8789731497752656,inv_rmse_weights,Test,Best in Test
37,0.8709352019405857,inv_rmse_weights,Test,Best in Test
38,0.877811383156649,inv_rmse_weights,Test,Best in Test
39,0.8727644313479205,inv_rmse_weights,Test,Best in Test
40,0.8780205171542208,inv_rmse_weights,Test,Best in Test
41,0.874080644898783,inv_rmse_weights,Test,Best in Test
42,0.8722089655555201,inv_rmse_weights,Test,Best in Test
43,0.8644055781066684,inv_rmse_weights,Test,Best in Test
44,0.8708454250903745,inv_rmse_weights,Test,Best in Test
45,0.8763511355602303,inv_rmse_weights,Test,Best in Test
46,0.8857799587915484,inv_rmse_weights,Test,Best in Test
47,0.8838834806006016,inv_rmse_weights,Test,Best in Test
48,0.8946961090366802,inv_rmse_weights,Test,Best in Test
49,0.8704693700727123,inv_rmse_weights,Test,Best in Test
0,0.2046707750176492,uniform_weights,Train,Best in Train
1,0.20466719707558031,uniform_weights,Train,Best in Train
2,0.20466793034269376,uniform_weights,Train,Best in Train
3,0.20465824736860516,uniform_weights,Train,Best in Train
4,0.20466253676775448,uniform_weights,Train,Best in Train
5,0.20466137742626347,uniform_weights,Train,Best in Train
6,0.20466137742626347,uniform_weights,Train,Best in Train
7,0.20466137742626347,uniform_weights,Train,Best in Train
8,0.20466998691696653,uniform_weights,Train,Best in Train
9,0.20466137742626347,uniform_weights,Train,Best in Train
10,0.20466253676775448,uniform_weights,Train,Best in Train
11,0.20466255212103393,uniform_weights,Train,Best in Train
12,0.2046707750176492,uniform_weights,Train,Best in Train
13,0.20466793034269376,uniform_weights,Train,Best in Train
14,0.20465824736860516,uniform_weights,Train,Best in Train
15,0.20466253676775448,uniform_weights,Train,Best in Train
16,0.20466253676775448,uniform_weights,Train,Best in Train
17,0.20466255212103393,uniform_weights,Train,Best in Train
18,0.20466998691696653,uniform_weights,Train,Best in Train
19,0.20466253676775448,uniform_weights,Train,Best in Train
20,0.20466253676775448,uniform_weights,Train,Best in Train
21,0.2046707750176492,uniform_weights,Train,Best in Train
22,0.20467459263779889,uniform_weights,Train,Best in Train
23,0.20466255212103393,uniform_weights,Train,Best in Train
24,0.20466793034269376,uniform_weights,Train,Best in Train
25,0.20466998691696653,uniform_weights,Train,Best in Train
26,0.20467459263779889,uniform_weights,Train,Best in Train
27,0.20466253676775448,uniform_weights,Train,Best in Train
28,0.20467244172455581,uniform_weights,Train,Best in Train
29,0.2046707750176492,uniform_weights,Train,Best in Train
30,0.20466253676775448,uniform_weights,Train,Best in Train
31,0.20466998691696653,uniform_weights,Train,Best in Train
32,0.20466255212103393,uniform_weights,Train,Best in Train
33,0.2046707750176492,uniform_weights,Train,Best in Train
34,0.20467244172455581,uniform_weights,Train,Best in Train
35,0.20466998691696653,uniform_weights,Train,Best in Train
36,0.2046707750176492,uniform_weights,Train,Best in Train
37,0.20467244172455581,uniform_weights,Train,Best in Train
38,0.20466255212103393,uniform_weights,Train,Best in Train
39,0.20466719707558031,uniform_weights,Train,Best in Train
40,0.2046707750176492,uniform_weights,Train,Best in Train
41,0.20466719707558031,uniform_weights,Train,Best in Train
42,0.20467459263779889,uniform_weights,Train,Best in Train
43,0.20467459263779889,uniform_weights,Train,Best in Train
44,0.20465824736860516,uniform_weights,Train,Best in Train
45,0.20465824736860516,uniform_weights,Train,Best in Train
46,0.20467244172455581,uniform_weights,Train,Best in Train
47,0.20467244172455581,uniform_weights,Train,Best in Train
48,0.2046707750176492,uniform_weights,Train,Best in Train
49,0.20466253676775448,uniform_weights,Train,Best in Train
0,0.24815141927823975,uniform_by_type_weights,Train,Best in Train
1,0.24815141927823975,uniform_by_type_weights,Train,Best in Train
2,0.24820303507256883,uniform_by_type_weights,Train,Best in Train
3,0.24809820041431177,uniform_by_type_weights,Train,Best in Train
4,0.248137291240267,uniform_by_type_weights,Train,Best in Train
5,0.24812279331271322,uniform_by_type_weights,Train,Best in Train
6,0.248137291240267,uniform_by_type_weights,Train,Best in Train
7,0.24820303507256883,uniform_by_type_weights,Train,Best in Train
8,0.24815583276705247,uniform_by_type_weights,Train,Best in Train
9,0.2480959090188585,uniform_by_type_weights,Train,Best in Train
10,0.24815583276705247,uniform_by_type_weights,Train,Best in Train
11,0.24820303507256883,uniform_by_type_weights,Train,Best in Train
12,0.24816639205694163,uniform_by_type_weights,Train,Best in Train
13,0.2480568256216642,uniform_by_type_weights,Train,Best in Train
14,0.24809820041431177,uniform_by_type_weights,Train,Best in Train
15,0.24812279331271322,uniform_by_type_weights,Train,Best in Train
16,0.2480959090188585,uniform_by_type_weights,Train,Best in Train
17,0.24815141927823975,uniform_by_type_weights,Train,Best in Train
18,0.24812279331271322,uniform_by_type_weights,Train,Best in Train
19,0.24815141927823975,uniform_by_type_weights,Train,Best in Train
20,0.24816639205694163,uniform_by_type_weights,Train,Best in Train
21,0.24809820041431177,uniform_by_type_weights,Train,Best in Train
22,0.248137291240267,uniform_by_type_weights,Train,Best in Train
23,0.24815141927823975,uniform_by_type_weights,Train,Best in Train
24,0.2480959090188585,uniform_by_type_weights,Train,Best in Train
25,0.248137291240267,uniform_by_type_weights,Train,Best in Train
26,0.24820303507256883,uniform_by_type_weights,Train,Best in Train
27,0.24815141927823975,uniform_by_type_weights,Train,Best in Train
28,0.24816639205694163,uniform_by_type_weights,Train,Best in Train
29,0.24816639205694163,uniform_by_type_weights,Train,Best in Train
30,0.24816639205694163,uniform_by_type_weights,Train,Best in Train
31,0.24812279331271322,uniform_by_type_weights,Train,Best in Train
32,0.24815583276705247,uniform_by_type_weights,Train,Best in Train
33,0.24815141927823975,uniform_by_type_weights,Train,Best in Train
34,0.24820303507256883,uniform_by_type_weights,Train,Best in Train
35,0.2480959090188585,uniform_by_type_weights,Train,Best in Train
36,0.2480959090188585,uniform_by_type_weights,Train,Best in Train
37,0.24809820041431177,uniform_by_type_weights,Train,Best in Train
38,0.24815141927823975,uniform_by_type_weights,Train,Best in Train
39,0.24816639205694163,uniform_by_type_weights,Train,Best in Train
40,0.24815583276705247,uniform_by_type_weights,Train,Best in Train
41,0.24815141927823975,uniform_by_type_weights,Train,Best in Train
42,0.24815141927823975,uniform_by_type_weights,Train,Best in Train
43,0.248137291240267,uniform_by_type_weights,Train,Best in Train
44,0.24815583276705247,uniform_by_type_weights,Train,Best in Train
45,0.24815141927823975,uniform_by_type_weights,Train,Best in Train
46,0.24820303507256883,uniform_by_type_weights,Train,Best in Train
47,0.2480959090188585,uniform_by_type_weights,Train,Best in Train
48,0.24819294208173734,uniform_by_type_weights,Train,Best in Train
49,0.2480568256216642,uniform_by_type_weights,Train,Best in Train
0,0.2054809735354331,inv_std_weights,Train,Best in Train
1,0.20549361808526093,inv_std_weights,Train,Best in Train
2,0.20549175563721497,inv_std_weights,Train,Best in Train
3,0.20548556961587566,inv_std_weights,Train,Best in Train
4,0.2054953272785787,inv_std_weights,Train,Best in Train
5,0.20549175563721497,inv_std_weights,Train,Best in Train
6,0.2054953272785787,inv_std_weights,Train,Best in Train
7,0.20549175563721497,inv_std_weights,Train,Best in Train
8,0.20548556961587566,inv_std_weights,Train,Best in Train
9,0.20549670623393396,inv_std_weights,Train,Best in Train
10,0.2054809735354331,inv_std_weights,Train,Best in Train
11,0.20549081246744497,inv_std_weights,Train,Best in Train
12,0.20549361808526093,inv_std_weights,Train,Best in Train
13,0.2054953272785787,inv_std_weights,Train,Best in Train
14,0.20547853531984064,inv_std_weights,Train,Best in Train
15,0.20548221562789395,inv_std_weights,Train,Best in Train
16,0.2054953272785787,inv_std_weights,Train,Best in Train
17,0.20549361808526093,inv_std_weights,Train,Best in Train
18,0.20548556961587566,inv_std_weights,Train,Best in Train
19,0.2054809735354331,inv_std_weights,Train,Best in Train
20,0.20548556961587566,inv_std_weights,Train,Best in Train
21,0.20550108584178736,inv_std_weights,Train,Best in Train
22,0.20549175563721497,inv_std_weights,Train,Best in Train
23,0.2054809735354331,inv_std_weights,Train,Best in Train
24,0.2054809735354331,inv_std_weights,Train,Best in Train
25,0.20549175563721497,inv_std_weights,Train,Best in Train
26,0.20548556961587566,inv_std_weights,Train,Best in Train
27,0.20547853531984064,inv_std_weights,Train,Best in Train
28,0.20549175563721497,inv_std_weights,Train,Best in Train
29,0.20549670623393396,inv_std_weights,Train,Best in Train
30,0.20549081246744497,inv_std_weights,Train,Best in Train
31,0.20550108584178736,inv_std_weights,Train,Best in Train
32,0.20550108584178736,inv_std_weights,Train,Best in Train
33,0.20550108584178736,inv_std_weights,Train,Best in Train
34,0.20549670623393396,inv_std_weights,Train,Best in Train
35,0.20549081246744497,inv_std_weights,Train,Best in Train
36,0.20548556961587566,inv_std_weights,Train,Best in Train
37,0.20548221562789395,inv_std_weights,Train,Best in Train
38,0.20547853531984064,inv_std_weights,Train,Best in Train
39,0.2054953272785787,inv_std_weights,Train,Best in Train
40,0.20549081246744497,inv_std_weights,Train,Best in Train
41,0.2054809735354331,inv_std_weights,Train,Best in Train
42,0.20547853531984064,inv_std_weights,Train,Best in Train
43,0.20549670623393396,inv_std_weights,Train,Best in Train
44,0.2054953272785787,inv_std_weights,Train,Best in Train
45,0.20549361808526093,inv_std_weights,Train,Best in Train
46,0.20549670623393396,inv_std_weights,Train,Best in Train
47,0.2054953272785787,inv_std_weights,Train,Best in Train
48,0.20547853531984064,inv_std_weights,Train,Best in Train
49,0.20548221562789395,inv_std_weights,Train,Best in Train
0,0.20668857183912842,inv_var_weights,Train,Best in Train
1,0.20666877339272208,inv_var_weights,Train,Best in Train
2,0.20668857183912842,inv_var_weights,Train,Best in Train
3,0.2066955687228248,inv_var_weights,Train,Best in Train
4,0.20668611613734494,inv_var_weights,Train,Best in Train
5,0.20668032910490114,inv_var_weights,Train,Best in Train
6,0.20668611613734494,inv_var_weights,Train,Best in Train
7,0.20668858526427802,inv_var_weights,Train,Best in Train
8,0.20668724135345973,inv_var_weights,Train,Best in Train
9,0.20668611613734494,inv_var_weights,Train,Best in Train
10,0.20666764926810335,inv_var_weights,Train,Best in Train
11,0.20668857183912842,inv_var_weights,Train,Best in Train
12,0.2066955687228248,inv_var_weights,Train,Best in Train
13,0.20667320226272348,inv_var_weights,Train,Best in Train
14,0.20666877339272208,inv_var_weights,Train,Best in Train
15,0.206700564371891,inv_var_weights,Train,Best in Train
16,0.20668724135345973,inv_var_weights,Train,Best in Train
17,0.20668611613734494,inv_var_weights,Train,Best in Train
18,0.20666764926810335,inv_var_weights,Train,Best in Train
19,0.20668857183912842,inv_var_weights,Train,Best in Train
20,0.20668724135345973,inv_var_weights,Train,Best in Train
21,0.20666877339272208,inv_var_weights,Train,Best in Train
22,0.206700564371891,inv_var_weights,Train,Best in Train
23,0.20668858526427802,inv_var_weights,Train,Best in Train
24,0.206700564371891,inv_var_weights,Train,Best in Train
25,0.20668858526427802,inv_var_weights,Train,Best in Train
26,0.20668858526427802,inv_var_weights,Train,Best in Train
27,0.20668858526427802,inv_var_weights,Train,Best in Train
28,0.206700564371891,inv_var_weights,Train,Best in Train
29,0.20668858526427802,inv_var_weights,Train,Best in Train
30,0.20667320226272348,inv_var_weights,Train,Best in Train
31,0.2066955687228248,inv_var_weights,Train,Best in Train
32,0.20668858526427802,inv_var_weights,Train,Best in Train
33,0.206700564371891,inv_var_weights,Train,Best in Train
34,0.206700564371891,inv_var_weights,Train,Best in Train
35,0.20668858526427802,inv_var_weights,Train,Best in Train
36,0.20668858526427802,inv_var_weights,Train,Best in Train
37,0.20668858526427802,inv_var_weights,Train,Best in Train
38,0.20666764926810335,inv_var_weights,Train,Best in Train
39,0.20668611613734494,inv_var_weights,Train,Best in Train
40,0.20668724135345973,inv_var_weights,Train,Best in Train
41,0.20666764926810335,inv_var_weights,Train,Best in Train
42,0.2066955687228248,inv_var_weights,Train,Best in Train
43,0.2066955687228248,inv_var_weights,Train,Best in Train
44,0.20668724135345973,inv_var_weights,Train,Best in Train
45,0.20668032910490114,inv_var_weights,Train,Best in Train
46,0.20668611613734494,inv_var_weights,Train,Best in Train
47,0.20668858526427802,inv_var_weights,Train,Best in Train
48,0.206700564371891,inv_var_weights,Train,Best in Train
49,0.2066955687228248,inv_var_weights,Train,Best in Train
0,0.20343756530674093,inv_rmse_weights,Train,Best in Train
1,0.20343756530674093,inv_rmse_weights,Train,Best in Train
2,0.20343711102535744,inv_rmse_weights,Train,Best in Train
3,0.20343927158415254,inv_rmse_weights,Train,Best in Train
4,0.20343349653856563,inv_rmse_weights,Train,Best in Train
5,0.20343756530674093,inv_rmse_weights,Train,Best in Train
6,0.20343514945268415,inv_rmse_weights,Train,Best in Train
7,0.20343818320426219,inv_rmse_weights,Train,Best in Train
8,0.20343349653856563,inv_rmse_weights,Train,Best in Train
9,0.20343702161100422,inv_rmse_weights,Train,Best in Train
10,0.20343756530674093,inv_rmse_weights,Train,Best in Train
11,0.20343818320426219,inv_rmse_weights,Train,Best in Train
12,0.20343756530674093,inv_rmse_weights,Train,Best in Train
13,0.20343514945268415,inv_rmse_weights,Train,Best in Train
14,0.20343702161100422,inv_rmse_weights,Train,Best in Train
15,0.203439072762619,inv_rmse_weights,Train,Best in Train
16,0.20343818320426219,inv_rmse_weights,Train,Best in Train
17,0.20343711102535744,inv_rmse_weights,Train,Best in Train
18,0.20343756530674093,inv_rmse_weights,Train,Best in Train
19,0.20343927158415254,inv_rmse_weights,Train,Best in Train
20,0.20343818320426219,inv_rmse_weights,Train,Best in Train
21,0.203439072762619,inv_rmse_weights,Train,Best in Train
22,0.20343711102535744,inv_rmse_weights,Train,Best in Train
23,0.20343514945268415,inv_rmse_weights,Train,Best in Train
24,0.20343514945268415,inv_rmse_weights,Train,Best in Train
25,0.20343818320426219,inv_rmse_weights,Train,Best in Train
26,0.20343514945268415,inv_rmse_weights,Train,Best in Train
27,0.20343702161100422,inv_rmse_weights,Train,Best in Train
28,0.20343507926573304,inv_rmse_weights,Train,Best in Train
29,0.20343702161100422,inv_rmse_weights,Train,Best in Train
30,0.20343514945268415,inv_rmse_weights,Train,Best in Train
31,0.20343818320426219,inv_rmse_weights,Train,Best in Train
32,0.20343702161100422,inv_rmse_weights,Train,Best in Train
33,0.20343514945268415,inv_rmse_weights,Train,Best in Train
34,0.20343702161100422,inv_rmse_weights,Train,Best in Train
35,0.20343507926573304,inv_rmse_weights,Train,Best in Train
36,0.20343349653856563,inv_rmse_weights,Train,Best in Train
37,0.20343756530674093,inv_rmse_weights,Train,Best in Train
38,0.20343927158415254,inv_rmse_weights,Train,Best in Train
39,0.20343514945268415,inv_rmse_weights,Train,Best in Train
40,0.20343670716326612,inv_rmse_weights,Train,Best in Train
41,0.20343514945268415,inv_rmse_weights,Train,Best in Train
42,0.20343670716326612,inv_rmse_weights,Train,Best in Train
43,0.20343702161100422,inv_rmse_weights,Train,Best in Train
44,0.20343711102535744,inv_rmse_weights,Train,Best in Train
45,0.20343927158415254,inv_rmse_weights,Train,Best in Train
46,0.20343349653856563,inv_rmse_weights,Train,Best in Train
47,0.203439072762619,inv_rmse_weights,Train,Best in Train
48,0.20343349653856563,inv_rmse_weights,Train,Best in Train
49,0.20343702161100422,inv_rmse_weights,Train,Best in Train
0,1.0494596836651602,uniform_weights,Test,Best in Train
1,1.0536584956757478,uniform_weights,Test,Best in Train
2,1.0578867515072168,uniform_weights,Test,Best in Train
3,1.0700980314285815,uniform_weights,Test,Best in Train
4,1.0508261367365614,uniform_weights,Test,Best in Train
5,1.0584470180847556,uniform_weights,Test,Best in Train
6,1.0617902367708385,uniform_weights,Test,Best in Train
7,1.0578867515072168,uniform_weights,Test,Best in Train
8,1.0634803310721506,uniform_weights,Test,Best in Train
9,1.0700980314285815,uniform_weights,Test,Best in Train
10,1.0508261367365614,uniform_weights,Test,Best in Train
11,1.0578867515072168,uniform_weights,Test,Best in Train
12,1.0568057151083896,uniform_weights,Test,Best in Train
13,1.0578867515072168,uniform_weights,Test,Best in Train
14,1.0700980314285815,uniform_weights,Test,Best in Train
15,1.0568057151083896,uniform_weights,Test,Best in Train
16,1.0508261367365614,uniform_weights,Test,Best in Train
17,1.0494547261940779,uniform_weights,Test,Best in Train
18,1.0494596836651602,uniform_weights,Test,Best in Train
19,1.0494596836651602,uniform_weights,Test,Best in Train
20,1.0617902367708385,uniform_weights,Test,Best in Train
21,1.0536584956757478,uniform_weights,Test,Best in Train
22,1.0584470180847556,uniform_weights,Test,Best in Train
23,1.0494596836651602,uniform_weights,Test,Best in Train
24,1.0568057151083896,uniform_weights,Test,Best in Train
25,1.0700980314285815,uniform_weights,Test,Best in Train
26,1.0700980314285815,uniform_weights,Test,Best in Train
27,1.0578867515072168,uniform_weights,Test,Best in Train
28,1.0617902367708385,uniform_weights,Test,Best in Train
29,1.0578867515072168,uniform_weights,Test,Best in Train
30,1.0617902367708385,uniform_weights,Test,Best in Train
31,1.0568057151083896,uniform_weights,Test,Best in Train
32,1.0494596836651602,uniform_weights,Test,Best in Train
33,1.0578867515072168,uniform_weights,Test,Best in Train
34,1.0536584956757478,uniform_weights,Test,Best in Train
35,1.0508261367365614,uniform_weights,Test,Best in Train
36,1.0578867515072168,uniform_weights,Test,Best in Train
37,1.0508261367365614,uniform_weights,Test,Best in Train
38,1.0700980314285815,uniform_weights,Test,Best in Train
39,1.0494596836651602,uniform_weights,Test,Best in Train
40,1.0568057151083896,uniform_weights,Test,Best in Train
41,1.0536584956757478,uniform_weights,Test,Best in Train
42,1.0568057151083896,uniform_weights,Test,Best in Train
43,1.0568057151083896,uniform_weights,Test,Best in Train
44,1.0634803310721506,uniform_weights,Test,Best in Train
45,1.0578867515072168,uniform_weights,Test,Best in Train
46,1.0578867515072168,uniform_weights,Test,Best in Train
47,1.0700980314285815,uniform_weights,Test,Best in Train
48,1.0494547261940779,uniform_weights,Test,Best in Train
49,1.0536584956757478,uniform_weights,Test,Best in Train
0,0.9722185755459685,uniform_by_type_weights,Test,Best in Train
1,0.9722185755459685,uniform_by_type_weights,Test,Best in Train
2,0.9488103129165255,uniform_by_type_weights,Test,Best in Train
3,0.9499571200756112,uniform_by_type_weights,Test,Best in Train
4,0.9722185755459685,uniform_by_type_weights,Test,Best in Train
5,0.9722185755459685,uniform_by_type_weights,Test,Best in Train
6,0.963762284219054,uniform_by_type_weights,Test,Best in Train
7,1.0236069445769596,uniform_by_type_weights,Test,Best in Train
8,0.9970999101918588,uniform_by_type_weights,Test,Best in Train
9,0.9465412347895499,uniform_by_type_weights,Test,Best in Train
10,0.9970999101918588,uniform_by_type_weights,Test,Best in Train
11,0.984256008108036,uniform_by_type_weights,Test,Best in Train
12,0.963762284219054,uniform_by_type_weights,Test,Best in Train
13,1.0236069445769596,uniform_by_type_weights,Test,Best in Train
14,0.9970999101918588,uniform_by_type_weights,Test,Best in Train
15,0.9488103129165255,uniform_by_type_weights,Test,Best in Train
16,0.984256008108036,uniform_by_type_weights,Test,Best in Train
17,0.9465412347895499,uniform_by_type_weights,Test,Best in Train
18,0.9499571200756112,uniform_by_type_weights,Test,Best in Train
19,0.9499571200756112,uniform_by_type_weights,Test,Best in Train
20,0.9838441293564556,uniform_by_type_weights,Test,Best in Train
21,0.9722185755459685,uniform_by_type_weights,Test,Best in Train
22,0.9499571200756112,uniform_by_type_weights,Test,Best in Train
23,0.9981143296144724,uniform_by_type_weights,Test,Best in Train
24,0.9465412347895499,uniform_by_type_weights,Test,Best in Train
25,0.9970999101918588,uniform_by_type_weights,Test,Best in Train
26,0.9499571200756112,uniform_by_type_weights,Test,Best in Train
27,0.9499571200756112,uniform_by_type_weights,Test,Best in Train
28,0.9499571200756112,uniform_by_type_weights,Test,Best in Train
29,0.9838441293564556,uniform_by_type_weights,Test,Best in Train
30,0.9838441293564556,uniform_by_type_weights,Test,Best in Train
31,0.9981143296144724,uniform_by_type_weights,Test,Best in Train
32,0.9970999101918588,uniform_by_type_weights,Test,Best in Train
33,1.0236069445769596,uniform_by_type_weights,Test,Best in Train
34,0.9465412347895499,uniform_by_type_weights,Test,Best in Train
35,0.9970999101918588,uniform_by_type_weights,Test,Best in Train
36,0.963762284219054,uniform_by_type_weights,Test,Best in Train
37,0.9981143296144724,uniform_by_type_weights,Test,Best in Train
38,1.0236069445769596,uniform_by_type_weights,Test,Best in Train
39,0.984256008108036,uniform_by_type_weights,Test,Best in Train
40,0.984256008108036,uniform_by_type_weights,Test,Best in Train
41,0.9488103129165255,uniform_by_type_weights,Test,Best in Train
42,0.9838441293564556,uniform_by_type_weights,Test,Best in Train
43,0.9970999101918588,uniform_by_type_weights,Test,Best in Train
44,0.9465412347895499,uniform_by_type_weights,Test,Best in Train
45,0.9981143296144724,uniform_by_type_weights,Test,Best in Train
46,1.0236069445769596,uniform_by_type_weights,Test,Best in Train
47,0.9722185755459685,uniform_by_type_weights,Test,Best in Train
48,0.9499571200756112,uniform_by_type_weights,Test,Best in Train
49,0.9499571200756112,uniform_by_type_weights,Test,Best in Train
0,1.0540737299481922,inv_std_weights,Test,Best in Train
1,1.0484917036828776,inv_std_weights,Test,Best in Train
2,1.0451434605471368,inv_std_weights,Test,Best in Train
3,1.0435776264759573,inv_std_weights,Test,Best in Train
4,1.0435776264759573,inv_std_weights,Test,Best in Train
5,1.0451434605471368,inv_std_weights,Test,Best in Train
6,1.0436243860632712,inv_std_weights,Test,Best in Train
7,1.0598482713478845,inv_std_weights,Test,Best in Train
8,1.0675543462690942,inv_std_weights,Test,Best in Train
9,1.0540737299481922,inv_std_weights,Test,Best in Train
10,1.0675543462690942,inv_std_weights,Test,Best in Train
11,1.0436243860632712,inv_std_weights,Test,Best in Train
12,1.0520788768161038,inv_std_weights,Test,Best in Train
13,1.0540737299481922,inv_std_weights,Test,Best in Train
14,1.0598482713478845,inv_std_weights,Test,Best in Train
15,1.0675543462690942,inv_std_weights,Test,Best in Train
16,1.0520788768161038,inv_std_weights,Test,Best in Train
17,1.0451434605471368,inv_std_weights,Test,Best in Train
18,1.0435776264759573,inv_std_weights,Test,Best in Train
19,1.0598482713478845,inv_std_weights,Test,Best in Train
20,1.0436243860632712,inv_std_weights,Test,Best in Train
21,1.0598482713478845,inv_std_weights,Test,Best in Train
22,1.0435776264759573,inv_std_weights,Test,Best in Train
23,1.0540737299481922,inv_std_weights,Test,Best in Train
24,1.0540737299481922,inv_std_weights,Test,Best in Train
25,1.0451434605471368,inv_std_weights,Test,Best in Train
26,1.0484917036828776,inv_std_weights,Test,Best in Train
27,1.0520788768161038,inv_std_weights,Test,Best in Train
28,1.0435776264759573,inv_std_weights,Test,Best in Train
29,1.0534516761986417,inv_std_weights,Test,Best in Train
30,1.0435776264759573,inv_std_weights,Test,Best in Train
31,1.0520788768161038,inv_std_weights,Test,Best in Train
32,1.0579645524889927,inv_std_weights,Test,Best in Train
33,1.0484917036828776,inv_std_weights,Test,Best in Train
34,1.0534516761986417,inv_std_weights,Test,Best in Train
35,1.0675543462690942,inv_std_weights,Test,Best in Train
36,1.0534516761986417,inv_std_weights,Test,Best in Train
37,1.0534516761986417,inv_std_weights,Test,Best in Train
38,1.0540737299481922,inv_std_weights,Test,Best in Train
39,1.0579645524889927,inv_std_weights,Test,Best in Train
40,1.0435776264759573,inv_std_weights,Test,Best in Train
41,1.0675543462690942,inv_std_weights,Test,Best in Train
42,1.0451434605471368,inv_std_weights,Test,Best in Train
43,1.0451434605471368,inv_std_weights,Test,Best in Train
44,1.0436243860632712,inv_std_weights,Test,Best in Train
45,1.0579645524889927,inv_std_weights,Test,Best in Train
46,1.0675543462690942,inv_std_weights,Test,Best in Train
47,1.0579645524889927,inv_std_weights,Test,Best in Train
48,1.0520788768161038,inv_std_weights,Test,Best in Train
49,1.0534516761986417,inv_std_weights,Test,Best in Train
0,1.0370520642368493,inv_var_weights,Test,Best in Train
1,1.0369337176097688,inv_var_weights,Test,Best in Train
2,1.0647040980456635,inv_var_weights,Test,Best in Train
3,1.0484805618448956,inv_var_weights,Test,Best in Train
4,1.0426703405403106,inv_var_weights,Test,Best in Train
5,1.0387164418556154,inv_var_weights,Test,Best in Train
6,1.0369337176097688,inv_var_weights,Test,Best in Train
7,1.0491652369952627,inv_var_weights,Test,Best in Train
8,1.0647040980456635,inv_var_weights,Test,Best in Train
9,1.0647040980456635,inv_var_weights,Test,Best in Train
10,1.0467351172248658,inv_var_weights,Test,Best in Train
11,1.0491652369952627,inv_var_weights,Test,Best in Train
12,1.0484805618448956,inv_var_weights,Test,Best in Train
13,1.0370520642368493,inv_var_weights,Test,Best in Train
14,1.0647040980456635,inv_var_weights,Test,Best in Train
15,1.0370520642368493,inv_var_weights,Test,Best in Train
16,1.0387164418556154,inv_var_weights,Test,Best in Train
17,1.0387164418556154,inv_var_weights,Test,Best in Train
18,1.0426703405403106,inv_var_weights,Test,Best in Train
19,1.0536800847666037,inv_var_weights,Test,Best in Train
20,1.0387164418556154,inv_var_weights,Test,Best in Train
21,1.0484805618448956,inv_var_weights,Test,Best in Train
22,1.0557543915785719,inv_var_weights,Test,Best in Train
23,1.0370520642368493,inv_var_weights,Test,Best in Train
24,1.0467351172248658,inv_var_weights,Test,Best in Train
25,1.0557543915785719,inv_var_weights,Test,Best in Train
26,1.0557543915785719,inv_var_weights,Test,Best in Train
27,1.0387164418556154,inv_var_weights,Test,Best in Train
28,1.0536800847666037,inv_var_weights,Test,Best in Train
29,1.0387164418556154,inv_var_weights,Test,Best in Train
30,1.0647040980456635,inv_var_weights,Test,Best in Train
31,1.0370520642368493,inv_var_weights,Test,Best in Train
32,1.0536800847666037,inv_var_weights,Test,Best in Train
33,1.0467351172248658,inv_var_weights,Test,Best in Train
34,1.0370520642368493,inv_var_weights,Test,Best in Train
35,1.0484805618448956,inv_var_weights,Test,Best in Train
36,1.0426703405403106,inv_var_weights,Test,Best in Train
37,1.0370520642368493,inv_var_weights,Test,Best in Train
38,1.0557543915785719,inv_var_weights,Test,Best in Train
39,1.0536800847666037,inv_var_weights,Test,Best in Train
40,1.0426703405403106,inv_var_weights,Test,Best in Train
41,1.0557543915785719,inv_var_weights,Test,Best in Train
42,1.0467351172248658,inv_var_weights,Test,Best in Train
43,1.0369337176097688,inv_var_weights,Test,Best in Train
44,1.0484805618448956,inv_var_weights,Test,Best in Train
45,1.0387164418556154,inv_var_weights,Test,Best in Train
46,1.0369337176097688,inv_var_weights,Test,Best in Train
47,1.0369337176097688,inv_var_weights,Test,Best in Train
48,1.0369337176097688,inv_var_weights,Test,Best in Train
49,1.0491652369952627,inv_var_weights,Test,Best in Train
0,1.0722488118176081,inv_rmse_weights,Test,Best in Train
1,1.0722488118176081,inv_rmse_weights,Test,Best in Train
2,1.0739966217940873,inv_rmse_weights,Test,Best in Train
3,1.0756969646871801,inv_rmse_weights,Test,Best in Train
4,1.0765268406594475,inv_rmse_weights,Test,Best in Train
5,1.074269270399925,inv_rmse_weights,Test,Best in Train
6,1.0756969646871801,inv_rmse_weights,Test,Best in Train
7,1.0704751238698598,inv_rmse_weights,Test,Best in Train
8,1.073671742078624,inv_rmse_weights,Test,Best in Train
9,1.0722488118176081,inv_rmse_weights,Test,Best in Train
10,1.0722488118176081,inv_rmse_weights,Test,Best in Train
11,1.0722488118176081,inv_rmse_weights,Test,Best in Train
12,1.0756969646871801,inv_rmse_weights,Test,Best in Train
13,1.0739966217940873,inv_rmse_weights,Test,Best in Train
14,1.0739966217940873,inv_rmse_weights,Test,Best in Train
15,1.0793506270790099,inv_rmse_weights,Test,Best in Train
16,1.0710928669740651,inv_rmse_weights,Test,Best in Train
17,1.073671742078624,inv_rmse_weights,Test,Best in Train
18,1.0739966217940873,inv_rmse_weights,Test,Best in Train
19,1.0756969646871801,inv_rmse_weights,Test,Best in Train
20,1.0710928669740651,inv_rmse_weights,Test,Best in Train
